Compa No.,Population,Temperature,Generation,Weight,Length,Stage
TANK6.3,HTC6,H,6,0.795,42,Adult
TANK6.3,HTC6,H,6,0.682,39,Adult
TANK6.3,HTC6,H,6,0.712,42,Adult
TANK6.3,HTC6,H,6,0.515,38,Adult
TANK6.3,HTC6,H,6,0.822,42,Adult
TANK6.3,HTC6,H,6,0.68,41,Adult
TANK1.1,HTC4,H,1,0.02,12,Juv
TANK1.1,HTC4,H,1,0.168,25,Juv
TANK1.1,HTC4,H,1,0.032,15,Juv
TANK1.1,HTC4,H,1,0.049,16,Juv
TANK1.1,HTC4,H,1,0.104,21,Juv
TANK1.1,HTC4,H,1,0.197,27,Juv
TANK1.1,HTC4,H,1,0.128,22,Juv
TANK1.1,HTC4,H,1,0.026,12,Juv
TANK1.1,HTC4,H,1,0.018,11,Juv
TANK1.1,HTC4,H,1,0.204,26,Juv
TANK1.1,HTC4,H,1,0.036,15,Juv
TANK1.1,HTC4,H,1,0.075,18,Juv
TANK1.1,HTC4,H,1,0.089,21,Juv
TANK1.1,HTC4,H,1,0.103,22,Juv
TANK1.1,HTC4,H,1,0.128,23,Juv
TANK1.1,HTC4,H,1,0.109,21,Juv
TANK1.1,HTC4,H,1,0.059,18,Juv
TANK1.1,HTC4,H,1,0.106,21,Juv
TANK1.1,HTC4,H,1,0.08,20,Juv
TANK1.1,HTC4,H,1,0.103,21,Juv
TANK2.1,LTC1,L,1,0.016,19,Juv
TANK2.1,LTC1,L,1,0.048,17,Juv
TANK2.1,LTC1,L,1,0.169,25,Juv
TANK2.1,LTC1,L,1,0.031,19,Juv
TANK2.1,LTC1,L,1,0.043,18,Juv
TANK2.1,LTC1,L,1,0.029,14,Juv
TANK2.1,LTC1,L,1,0.114,20,Juv
TANK2.1,LTC1,L,1,0.299,30,Juv
TANK2.1,LTC1,L,1,0.127,22,Juv
TANK2.1,LTC1,L,1,0.073,20,Juv
TANK2.1,LTC1,L,1,0.064,19,Juv
TANK2.1,LTC1,L,1,0.123,24,Juv
TANK2.1,LTC1,L,1,0.035,17,Juv
TANK2.1,LTC1,L,1,0.061,18,Juv
TANK2.1,LTC1,L,1,0.071,17,Juv
TANK2.1,LTC1,L,1,0.139,23,Juv
TANK2.1,LTC1,L,1,0.071,17,Juv
TANK2.1,LTC1,L,1,0.087,20,Juv
TANK2.1,LTC1,L,1,0.114,22,Juv
TANK2.1,LTC1,L,1,0.031,15,Juv
TANK3.2,HTC5,H,1,0.119,22,Juv
TANK3.2,HTC5,H,1,0.151,24,Juv
TANK3.2,HTC5,H,1,0.064,18,Juv
TANK3.2,HTC5,H,1,0.149,24,Juv
TANK3.2,HTC5,H,1,0.178,25,Juv
TANK3.2,HTC5,H,1,0.065,19,Juv
TANK3.2,HTC5,H,1,0.136,23,Juv
TANK3.2,HTC5,H,1,0.096,22,Juv
TANK3.2,HTC5,H,1,0.057,16,Juv
TANK3.2,HTC5,H,1,0.093,20,Juv
TANK3.2,HTC5,H,1,0.253,30,Juv
TANK3.2,HTC5,H,1,0.091,21,Juv
TANK3.2,HTC5,H,1,0.06,18,Juv
TANK3.2,HTC5,H,1,0.078,19,Juv
TANK3.2,HTC5,H,1,0.193,26,Juv
TANK3.2,HTC5,H,1,0.182,27,Juv
TANK3.2,HTC5,H,1,0.188,24,Juv
TANK3.2,HTC5,H,1,0.42,32,Juv
TANK3.2,HTC5,H,1,0.197,25,Juv
TANK3.2,HTC5,H,1,0.289,29,Juv
TANK5.1,LTC3,L,1,0.125,22,Juv
TANK5.1,LTC3,L,1,0.184,25,Juv
TANK5.1,LTC3,L,1,0.037,15,Juv
TANK5.1,LTC3,L,1,0.091,21,Juv
TANK5.1,LTC3,L,1,0.173,25,Juv
TANK5.1,LTC3,L,1,NA,13,Juv
TANK5.1,LTC3,L,1,0.16,25,Juv
TANK5.1,LTC3,L,1,NA,12,Juv
TANK5.1,LTC3,L,1,0.172,26,Juv
TANK5.1,LTC3,L,1,0.061,20,Juv
TANK5.1,LTC3,L,1,0.066,19,Juv
TANK5.1,LTC3,L,1,0.107,23,Juv
TANK5.1,LTC3,L,1,0.083,21,Juv
TANK5.1,LTC3,L,1,0.089,23,Juv
TANK5.1,LTC3,L,1,0.127,24,Juv
TANK5.1,LTC3,L,1,0.135,23,Juv
TANK5.1,LTC3,L,1,0.043,17,Juv
TANK5.1,LTC3,L,1,0.087,21,Juv
TANK5.1,LTC3,L,1,0.114,21,Juv
TANK5.1,LTC3,L,1,0.071,18,Juv
TANK1.1,HTC4,H,2,0.294,30,Juv
TANK1.1,HTC4,H,2,0.185,27,Juv
TANK1.1,HTC4,H,2,0.234,29,Juv
TANK1.1,HTC4,H,2,0.215,27,Juv
TANK1.1,HTC4,H,2,0.21,26,Juv
TANK1.1,HTC4,H,2,0.172,25,Juv
TANK1.1,HTC4,H,2,0.383,31,Juv
TANK1.1,HTC4,H,2,0.332,31,Juv
TANK1.1,HTC4,H,2,0.207,26,Juv
TANK1.1,HTC4,H,2,0.374,30,Juv
TANK1.1,HTC4,H,2,0.206,23,Juv
TANK1.1,HTC4,H,2,0.272,26,Juv
TANK1.1,HTC4,H,2,0.14,20,Juv
TANK1.1,HTC4,H,2,0.216,26,Juv
TANK1.1,HTC4,H,2,0.311,32,Juv
TANK1.1,HTC4,H,2,0.137,23,Juv
TANK1.1,HTC4,H,2,0.354,31,Juv
TANK1.1,HTC4,H,2,0.221,27,Juv
TANK1.1,HTC4,H,2,0.236,31,Juv
TANK1.1,HTC4,H,2,0.228,27,Juv
TANK2.1,LTC1,L,2,0.064,17,Juv
TANK2.1,LTC1,L,2,0.306,30,Juv
TANK2.1,LTC1,L,2,0.103,22,Juv
TANK2.1,LTC1,L,2,0.193,26,Juv
TANK2.1,LTC1,L,2,0.218,27,Juv
TANK2.1,LTC1,L,2,0.151,25,Juv
TANK2.1,LTC1,L,2,0.3,28,Juv
TANK2.1,LTC1,L,2,0.243,26,Juv
TANK2.1,LTC1,L,2,0.233,26,Juv
TANK2.1,LTC1,L,2,0.124,22,Juv
TANK2.1,LTC1,L,2,0.076,19,Juv
TANK2.1,LTC1,L,2,0.311,28,Juv
TANK2.1,LTC1,L,2,0.077,19,Juv
TANK2.1,LTC1,L,2,0.138,24,Juv
TANK2.1,LTC1,L,2,0.093,24,Juv
TANK2.1,LTC1,L,2,0.212,29,Juv
TANK2.1,LTC1,L,2,0.066,18,Juv
TANK2.1,LTC1,L,2,0.182,23,Juv
TANK2.1,LTC1,L,2,0.23,27,Juv
TANK2.1,LTC1,L,2,0.088,20,Juv
TANK3.2,HTC5,H,2,0.128,25,Juv
TANK3.2,HTC5,H,2,0.133,25,Juv
TANK3.2,HTC5,H,2,0.173,26,Juv
TANK3.2,HTC5,H,2,0.218,26,Juv
TANK3.2,HTC5,H,2,0.101,20,Juv
TANK3.2,HTC5,H,2,0.102,23,Juv
TANK3.2,HTC5,H,2,0.151,22,Juv
TANK3.2,HTC5,H,2,0.238,30,Juv
TANK3.2,HTC5,H,2,0.08,19,Juv
TANK3.2,HTC5,H,2,0.066,18,Juv
TANK3.2,HTC5,H,2,0.128,23,Juv
TANK3.2,HTC5,H,2,0.21,27,Juv
TANK3.2,HTC5,H,2,0.092,20,Juv
TANK3.2,HTC5,H,2,0.352,33,Juv
TANK3.2,HTC5,H,2,0.227,28,Juv
TANK3.2,HTC5,H,2,0.158,25,Juv
TANK3.2,HTC5,H,2,0.199,26,Juv
TANK3.2,HTC5,H,2,0.094,20,Juv
TANK3.2,HTC5,H,2,0.104,22,Juv
TANK3.2,HTC5,H,2,0.06,19,Juv
TANK5.1,LTC3,L,2,0.05,17,Juv
TANK5.1,LTC3,L,2,0.184,26,Juv
TANK5.1,LTC3,L,2,0.107,22,Juv
TANK5.1,LTC3,L,2,0.095,21,Juv
TANK5.1,LTC3,L,2,0.028,17,Juv
TANK5.1,LTC3,L,2,0.166,26,Juv
TANK5.1,LTC3,L,2,0.343,30,Juv
TANK5.1,LTC3,L,2,0.183,26,Juv
TANK5.1,LTC3,L,2,0.394,32,Juv
TANK5.1,LTC3,L,2,0.213,26,Juv
TANK5.1,LTC3,L,2,0.052,18,Juv
TANK5.1,LTC3,L,2,0.453,34,Juv
TANK5.1,LTC3,L,2,0.191,26,Juv
TANK5.1,LTC3,L,2,0.156,26,Juv
TANK5.1,LTC3,L,2,0.167,23,Juv
TANK5.1,LTC3,L,2,0.097,21,Juv
TANK5.1,LTC3,L,2,0.233,27,Juv
TANK5.1,LTC3,L,2,0.179,26,Juv
TANK5.1,LTC3,L,2,0.117,23,Juv
TANK5.1,LTC3,L,2,0.211,27,Juv
TANK1.1,HTC4,H,3,0.104,22,Juv
TANK1.1,HTC4,H,3,0.07,20,Juv
TANK1.1,HTC4,H,3,0.119,23,Juv
TANK1.1,HTC4,H,3,0.366,32,Juv
TANK1.1,HTC4,H,3,0.262,31,Juv
TANK1.1,HTC4,H,3,0.194,27,Juv
TANK1.1,HTC4,H,3,0.295,31,Juv
TANK1.1,HTC4,H,3,0.208,29,Juv
TANK1.1,HTC4,H,3,0.132,24,Juv
TANK1.1,HTC4,H,3,0.133,24,Juv
TANK1.1,HTC4,H,3,0.097,21,Juv
TANK1.1,HTC4,H,3,0.484,36,Juv
TANK1.1,HTC4,H,3,0.152,25,Juv
TANK1.1,HTC4,H,3,0.302,32,Juv
TANK1.1,HTC4,H,3,0.22,27,Juv
TANK1.1,HTC4,H,3,0.104,22,Juv
TANK1.1,HTC4,H,3,0.132,25,Juv
TANK1.1,HTC4,H,3,0.136,23,Juv
TANK1.1,HTC4,H,3,0.061,19,Juv
TANK1.1,HTC4,H,3,0.302,31,Juv
TANK2.1,LTC1,L,3,0.158,25,Juv
TANK2.1,LTC1,L,3,0.014,13,Juv
TANK2.1,LTC1,L,3,0.145,23,Juv
TANK2.1,LTC1,L,3,0.145,23,Juv
TANK2.1,LTC1,L,3,0.217,26,Juv
TANK2.1,LTC1,L,3,0.135,22,Juv
TANK2.1,LTC1,L,3,0.055,19,Juv
TANK2.1,LTC1,L,3,0.05,17,Juv
TANK2.1,LTC1,L,3,0.024,13,Juv
TANK2.1,LTC1,L,3,0.303,31,Juv
TANK2.1,LTC1,L,3,0.118,23,Juv
TANK2.1,LTC1,L,3,0.143,24,Juv
TANK2.1,LTC1,L,3,0.123,23,Juv
TANK2.1,LTC1,L,3,0.125,23,Juv
TANK2.1,LTC1,L,3,0.099,22,Juv
TANK2.1,LTC1,L,3,0.165,25,Juv
TANK2.1,LTC1,L,3,0.048,18,Juv
TANK2.1,LTC1,L,3,0.171,27,Juv
TANK2.1,LTC1,L,3,0.156,23,Juv
TANK2.1,LTC1,L,3,0.441,30,Juv
TANK3.2,HTC5,H,3,0.295,31,Juv
TANK3.2,HTC5,H,3,0.251,29,Juv
TANK3.2,HTC5,H,3,0.202,27,Juv
TANK3.2,HTC5,H,3,0.22,28,Juv
TANK3.2,HTC5,H,3,0.234,28,Juv
TANK3.2,HTC5,H,3,0.118,26,Juv
TANK3.2,HTC5,H,3,0.163,26,Juv
TANK3.2,HTC5,H,3,0.173,26,Juv
TANK3.2,HTC5,H,3,0.068,26,Juv
TANK3.2,HTC5,H,3,0.322,32,Juv
TANK3.2,HTC5,H,3,0.242,28,Juv
TANK3.2,HTC5,H,3,0.175,26,Juv
TANK3.2,HTC5,H,3,0.268,29,Juv
TANK3.2,HTC5,H,3,0.147,25,Juv
TANK3.2,HTC5,H,3,0.186,27,Juv
TANK3.2,HTC5,H,3,0.223,28,Juv
TANK3.2,HTC5,H,3,0.125,22,Juv
TANK3.2,HTC5,H,3,0.268,28,Juv
TANK3.2,HTC5,H,3,0.133,23,Juv
TANK3.2,HTC5,H,3,0.069,18,Juv
TANK5.1,LTC3,L,3,0.118,21,Juv
TANK5.1,LTC3,L,3,0.042,15,Juv
TANK5.1,LTC3,L,3,0.342,28,Juv
TANK5.1,LTC3,L,3,0.023,14,Juv
TANK5.1,LTC3,L,3,0.291,29,Juv
TANK5.1,LTC3,L,3,0.034,14,Juv
TANK5.1,LTC3,L,3,0.078,19,Juv
TANK5.1,LTC3,L,3,0.223,25,Juv
TANK5.1,LTC3,L,3,0.317,30,Juv
TANK5.1,LTC3,L,3,0.122,24,Juv
TANK5.1,LTC3,L,3,0.221,27,Juv
TANK5.1,LTC3,L,3,0.363,28,Juv
TANK5.1,LTC3,L,3,0.068,19,Juv
TANK5.1,LTC3,L,3,0.167,25,Juv
TANK5.1,LTC3,L,3,0.143,24,Juv
TANK5.1,LTC3,L,3,0.096,21,Juv
TANK5.1,LTC3,L,3,0.286,28,Juv
TANK5.1,LTC3,L,3,0.266,28,Juv
TANK5.1,LTC3,L,3,0.067,17,Juv
TANK5.1,LTC3,L,3,0.141,23,Juv
TANK4.2,LTC2,L,1,0.11,21,Juv
TANK4.2,LTC2,L,1,0.032,14,Juv
TANK4.2,LTC2,L,1,0.23,25,Juv
TANK4.2,LTC2,L,1,0.417,30,Juv
TANK4.2,LTC2,L,1,0.075,19,Juv
TANK4.2,LTC2,L,1,0.089,21,Juv
TANK4.2,LTC2,L,1,0.141,24,Juv
TANK4.2,LTC2,L,1,0.016,11,Juv
TANK4.2,LTC2,L,1,0.095,20,Juv
TANK4.2,LTC2,L,1,0.132,24,Juv
TANK4.2,LTC2,L,1,0.176,23,Juv
TANK4.2,LTC2,L,1,0.064,18,Juv
TANK4.2,LTC2,L,1,0.12,19,Juv
TANK4.2,LTC2,L,1,0.08,20,Juv
TANK4.2,LTC2,L,1,0.056,17,Juv
TANK4.2,LTC2,L,1,0.211,23,Juv
TANK4.2,LTC2,L,1,0.047,16,Juv
TANK4.2,LTC2,L,1,0.034,14,Juv
TANK4.2,LTC2,L,1,0.192,20,Juv
TANK4.2,LTC2,L,1,0.052,18,Juv
TANK6.3,HTC6,H,1,0.161,27,Juv
TANK6.3,HTC6,H,1,0.071,21,Juv
TANK6.3,HTC6,H,1,0.157,26,Juv
TANK6.3,HTC6,H,1,0.293,31,Juv
TANK6.3,HTC6,H,1,0.352,32,Juv
TANK6.3,HTC6,H,1,0.19,26,Juv
TANK6.3,HTC6,H,1,0.106,24,Juv
TANK6.3,HTC6,H,1,0.068,20,Juv
TANK6.3,HTC6,H,1,0.081,22,Juv
TANK6.3,HTC6,H,1,0.142,25,Juv
TANK6.3,HTC6,H,1,0.085,21,Juv
TANK6.3,HTC6,H,1,NA,13,Juv
TANK6.3,HTC6,H,1,0.137,25,Juv
TANK6.3,HTC6,H,1,0.183,25,Juv
TANK6.3,HTC6,H,1,0.226,29,Juv
TANK6.3,HTC6,H,1,0.086,21,Juv
TANK6.3,HTC6,H,1,0.09,21,Juv
TANK6.3,HTC6,H,1,0.092,23,Juv
TANK6.3,HTC6,H,1,0.19,26,Juv
TANK6.3,HTC6,H,1,0.068,20,Juv
TANK4.2,LTC2,L,2,0.328,33,Juv
TANK4.2,LTC2,L,2,0.262,30,Juv
TANK4.2,LTC2,L,2,0.112,21,Juv
TANK4.2,LTC2,L,2,0.105,22,Juv
TANK4.2,LTC2,L,2,0.429,34,Juv
TANK4.2,LTC2,L,2,0.138,25,Juv
TANK4.2,LTC2,L,2,0.142,24,Juv
TANK4.2,LTC2,L,2,0.131,24,Juv
TANK4.2,LTC2,L,2,0.128,24,Juv
TANK4.2,LTC2,L,2,0.373,33,Juv
TANK4.2,LTC2,L,2,0.26,30,Juv
TANK4.2,LTC2,L,2,0.286,30,Juv
TANK4.2,LTC2,L,2,0.119,27,Juv
TANK4.2,LTC2,L,2,0.475,34,Juv
TANK4.2,LTC2,L,2,0.193,26,Juv
TANK4.2,LTC2,L,2,0.165,26,Juv
TANK4.2,LTC2,L,2,0.228,24,Juv
TANK4.2,LTC2,L,2,0.315,29,Juv
TANK4.2,LTC2,L,2,0.357,30,Juv
TANK4.2,LTC2,L,2,0.212,28,Juv
TANK6.3,HTC6,H,2,0.121,25,Juv
TANK6.3,HTC6,H,2,0.224,28,Juv
TANK6.3,HTC6,H,2,0.131,23,Juv
TANK6.3,HTC6,H,2,0.139,24,Juv
TANK6.3,HTC6,H,2,0.287,30,Juv
TANK6.3,HTC6,H,2,0.158,24,Juv
TANK6.3,HTC6,H,2,0.31,30,Juv
TANK6.3,HTC6,H,2,0.104,23,Juv
TANK6.3,HTC6,H,2,0.088,22,Juv
TANK6.3,HTC6,H,2,0.077,21,Juv
TANK6.3,HTC6,H,2,0.059,18,Juv
TANK6.3,HTC6,H,2,0.123,22,Juv
TANK6.3,HTC6,H,2,0.259,30,Juv
TANK6.3,HTC6,H,2,0.182,25,Juv
TANK6.3,HTC6,H,2,0.218,27,Juv
TANK6.3,HTC6,H,2,0.144,23,Juv
TANK6.3,HTC6,H,2,0.212,27,Juv
TANK6.3,HTC6,H,2,0.136,16,Juv
TANK6.3,HTC6,H,2,0.183,27,Juv
TANK6.3,HTC6,H,2,0.352,32,Juv
TANK4.2,LTC2,L,3,0.539,34,Juv
TANK4.2,LTC2,L,3,0.062,17,Juv
TANK4.2,LTC2,L,3,0.345,29,Juv
TANK4.2,LTC2,L,3,0.17,21,Juv
TANK4.2,LTC2,L,3,0.264,25,Juv
TANK4.2,LTC2,L,3,0.027,11,Juv
TANK4.2,LTC2,L,3,0.3,28,Juv
TANK4.2,LTC2,L,3,0.133,22,Juv
TANK4.2,LTC2,L,3,0.213,23,Juv
TANK4.2,LTC2,L,3,0.021,9,Juv
TANK4.2,LTC2,L,3,0.199,22,Juv
TANK4.2,LTC2,L,3,0.394,31,Juv
TANK4.2,LTC2,L,3,0.125,22,Juv
TANK4.2,LTC2,L,3,0.087,18,Juv
TANK4.2,LTC2,L,3,0.134,23,Juv
TANK4.2,LTC2,L,3,0.26,25,Juv
TANK4.2,LTC2,L,3,0.036,14,Juv
TANK4.2,LTC2,L,3,0.214,23,Juv
TANK4.2,LTC2,L,3,0.162,21,Juv
TANK4.2,LTC2,L,3,0.278,29,Juv
TANK6.3,HTC6,H,3,0.01,13,Juv
TANK6.3,HTC6,H,3,0.168,20,Juv
TANK6.3,HTC6,H,3,0.063,16,Juv
TANK6.3,HTC6,H,3,0.116,19,Juv
TANK6.3,HTC6,H,3,0.05,18,Juv
TANK6.3,HTC6,H,3,0.152,24,Juv
TANK6.3,HTC6,H,3,0.143,25,Juv
TANK6.3,HTC6,H,3,0.115,22,Juv
TANK6.3,HTC6,H,3,0.205,25,Juv
TANK6.3,HTC6,H,3,0.078,20,Juv
TANK6.3,HTC6,H,3,0.059,19,Juv
TANK6.3,HTC6,H,3,0.15,21,Juv
TANK6.3,HTC6,H,3,0.116,21,Juv
TANK6.3,HTC6,H,3,0.121,19,Juv
TANK6.3,HTC6,H,3,0.172,26,Juv
TANK6.3,HTC6,H,3,0.243,27,Juv
TANK6.3,HTC6,H,3,0.205,25,Juv
TANK6.3,HTC6,H,3,0.194,14,Juv
TANK6.3,HTC6,H,3,0.161,24,Juv
TANK6.3,HTC6,H,3,0.1,27,Juv
TANK1.1,HTC4,H,4,0.382,31,Juv
TANK1.1,HTC4,H,4,0.057,19,Juv
TANK1.1,HTC4,H,4,0.345,32,Juv
TANK1.1,HTC4,H,4,0.234,29,Juv
TANK1.1,HTC4,H,4,0.174,29,Juv
TANK1.1,HTC4,H,4,0.127,25,Juv
TANK1.1,HTC4,H,4,0.085,20,Juv
TANK1.1,HTC4,H,4,0.356,32,Juv
TANK1.1,HTC4,H,4,0.211,27,Juv
TANK1.1,HTC4,H,4,0.156,20,Juv
TANK1.1,HTC4,H,4,0.201,27,Juv
TANK1.1,HTC4,H,4,0.09,20,Juv
TANK1.1,HTC4,H,4,0.22,29,Juv
TANK1.1,HTC4,H,4,0.058,17,Juv
TANK1.1,HTC4,H,4,0.049,19,Juv
TANK1.1,HTC4,H,4,0.044,18,Juv
TANK1.1,HTC4,H,4,0.084,22,Juv
TANK1.1,HTC4,H,4,0.048,16,Juv
TANK1.1,HTC4,H,4,0.104,23,Juv
TANK1.1,HTC4,H,4,0.094,23,Juv
TANK2.1,LTC1,L,4,0.125,23,Juv
TANK2.1,LTC1,L,4,0.029,12,Juv
TANK2.1,LTC1,L,4,0.092,21,Juv
TANK2.1,LTC1,L,4,0.091,22,Juv
TANK2.1,LTC1,L,4,0.114,22,Juv
TANK2.1,LTC1,L,4,0.09,20,Juv
TANK2.1,LTC1,L,4,0.119,23,Juv
TANK2.1,LTC1,L,4,0.032,19,Juv
TANK2.1,LTC1,L,4,0.068,19,Juv
TANK2.1,LTC1,L,4,0.112,23,Juv
TANK2.1,LTC1,L,4,0.263,31,Juv
TANK2.1,LTC1,L,4,0.107,23,Juv
TANK2.1,LTC1,L,4,0.162,22,Juv
TANK2.1,LTC1,L,4,0.177,25,Juv
TANK2.1,LTC1,L,4,0.113,22,Juv
TANK2.1,LTC1,L,4,0.123,22,Juv
TANK2.1,LTC1,L,4,0.099,20,Juv
TANK2.1,LTC1,L,4,0.05,18,Juv
TANK2.1,LTC1,L,4,0.054,17,Juv
TANK2.1,LTC1,L,4,0.132,21,Juv
TANK3.2,HTC5,H,4,0.095,21,Juv
TANK3.2,HTC5,H,4,0.152,25,Juv
TANK3.2,HTC5,H,4,0.258,30,Juv
TANK3.2,HTC5,H,4,0.368,30,Juv
TANK3.2,HTC5,H,4,0.087,20,Juv
TANK3.2,HTC5,H,4,0.361,31,Juv
TANK3.2,HTC5,H,4,0.228,28,Juv
TANK3.2,HTC5,H,4,0.151,34,Juv
TANK3.2,HTC5,H,4,0.077,19,Juv
TANK3.2,HTC5,H,4,0.124,22,Juv
TANK3.2,HTC5,H,4,0.178,26,Juv
TANK3.2,HTC5,H,4,0.099,22,Juv
TANK3.2,HTC5,H,4,0.158,24,Juv
TANK3.2,HTC5,H,4,0.52,18,Juv
TANK3.2,HTC5,H,4,0.14,23,Juv
TANK3.2,HTC5,H,4,0.239,28,Juv
TANK3.2,HTC5,H,4,0.205,28,Juv
TANK3.2,HTC5,H,4,0.152,24,Juv
TANK3.2,HTC5,H,4,0.303,30,Juv
TANK3.2,HTC5,H,4,0.031,15,Juv
TANK4.2,LTC2,L,4,0.126,21,Juv
TANK4.2,LTC2,L,4,0.232,26,Juv
TANK4.2,LTC2,L,4,0.21,25,Juv
TANK4.2,LTC2,L,4,0.137,23,Juv
TANK4.2,LTC2,L,4,0.176,26,Juv
TANK4.2,LTC2,L,4,0.069,19,Juv
TANK4.2,LTC2,L,4,0.073,17,Juv
TANK4.2,LTC2,L,4,0.252,29,Juv
TANK4.2,LTC2,L,4,0.097,21,Juv
TANK4.2,LTC2,L,4,0.218,26,Juv
TANK4.2,LTC2,L,4,0.068,21,Juv
TANK4.2,LTC2,L,4,0.088,21,Juv
TANK4.2,LTC2,L,4,0.036,13,Juv
TANK4.2,LTC2,L,4,0.132,23,Juv
TANK4.2,LTC2,L,4,0.099,22,Juv
TANK4.2,LTC2,L,4,0.021,15,Juv
TANK4.2,LTC2,L,4,0.086,22,Juv
TANK4.2,LTC2,L,4,0.071,18,Juv
TANK4.2,LTC2,L,4,0.147,22,Juv
TANK4.2,LTC2,L,4,0.132,22,Juv
TANK5.1,LTC3,L,4,0.43,33,Juv
TANK5.1,LTC3,L,4,0.252,26,Juv
TANK5.1,LTC3,L,4,0.206,26,Juv
TANK5.1,LTC3,L,4,0.326,29,Juv
TANK5.1,LTC3,L,4,0.094,21,Juv
TANK5.1,LTC3,L,4,0.125,22,Juv
TANK5.1,LTC3,L,4,0.09,22,Juv
TANK5.1,LTC3,L,4,0.109,22,Juv
TANK5.1,LTC3,L,4,0.078,20,Juv
TANK5.1,LTC3,L,4,0.135,24,Juv
TANK5.1,LTC3,L,4,0.135,22,Juv
TANK5.1,LTC3,L,4,0.142,24,Juv
TANK5.1,LTC3,L,4,0.2,27,Juv
TANK5.1,LTC3,L,4,0.085,20,Juv
TANK5.1,LTC3,L,4,0.145,23,Juv
TANK5.1,LTC3,L,4,0.158,22,Juv
TANK5.1,LTC3,L,4,0.09,19,Juv
TANK5.1,LTC3,L,4,0.164,24,Juv
TANK5.1,LTC3,L,4,0.145,23,Juv
TANK5.1,LTC3,L,4,0.169,23,Juv
TANK6.3,HTC6,H,4,0.385,31,Juv
TANK6.3,HTC6,H,4,0.222,27,Juv
TANK6.3,HTC6,H,4,0.285,30,Juv
TANK6.3,HTC6,H,4,0.172,25,Juv
TANK6.3,HTC6,H,4,0.622,34,Juv
TANK6.3,HTC6,H,4,0.305,31,Juv
TANK6.3,HTC6,H,4,0.399,32,Juv
TANK6.3,HTC6,H,4,0.022,17,Juv
TANK6.3,HTC6,H,4,0.319,32,Juv
TANK6.3,HTC6,H,4,0.092,23,Juv
TANK6.3,HTC6,H,4,0.087,21,Juv
TANK6.3,HTC6,H,4,0.346,30,Juv
TANK6.3,HTC6,H,4,0.093,22,Juv
TANK6.3,HTC6,H,4,0.129,23,Juv
TANK6.3,HTC6,H,4,0.071,21,Juv
TANK6.3,HTC6,H,4,0.233,28,Juv
TANK6.3,HTC6,H,4,0.111,22,Juv
TANK6.3,HTC6,H,4,0.171,26,Juv
TANK6.3,HTC6,H,4,0.136,22,Juv
TANK6.3,HTC6,H,4,0.101,22,Juv
TANK1.1,HTC4,H,5,0.204,27,Juv
TANK1.1,HTC4,H,5,0.309,32,Juv
TANK1.1,HTC4,H,5,0.413,34,Juv
TANK1.1,HTC4,H,5,0.282,31,Juv
TANK1.1,HTC4,H,5,0.226,27,Juv
TANK1.1,HTC4,H,5,0.311,32,Juv
TANK1.1,HTC4,H,5,0.189,29,Juv
TANK1.1,HTC4,H,5,0.403,34,Juv
TANK1.1,HTC4,H,5,0.056,20,Juv
TANK1.1,HTC4,H,5,0.26,31,Juv
TANK1.1,HTC4,H,5,0.645,37,Juv
TANK1.1,HTC4,H,5,0.366,33,Juv
TANK1.1,HTC4,H,5,0.282,30,Juv
TANK1.1,HTC4,H,5,0.241,28,Juv
TANK1.1,HTC4,H,5,0.459,35,Juv
TANK1.1,HTC4,H,5,0.15,26,Juv
TANK1.1,HTC4,H,5,0.4,34,Juv
TANK1.1,HTC4,H,5,0.134,26,Juv
TANK1.1,HTC4,H,5,0.818,38,Juv
TANK1.1,HTC4,H,5,0.55,39,Juv
TANK2.1,LTC1,L,5,0.907,41,Juv
TANK2.1,LTC1,L,5,0.217,28,Juv
TANK2.1,LTC1,L,5,0.367,30,Juv
TANK2.1,LTC1,L,5,0.378,29,Juv
TANK2.1,LTC1,L,5,0.183,27,Juv
TANK2.1,LTC1,L,5,0.289,28,Juv
TANK2.1,LTC1,L,5,0.225,27,Juv
TANK2.1,LTC1,L,5,0.291,28,Juv
TANK2.1,LTC1,L,5,0.199,26,Juv
TANK2.1,LTC1,L,5,0.312,30,Juv
TANK2.1,LTC1,L,5,0.376,32,Juv
TANK2.1,LTC1,L,5,0.173,25,Juv
TANK2.1,LTC1,L,5,0.256,28,Juv
TANK2.1,LTC1,L,5,0.17,25,Juv
TANK2.1,LTC1,L,5,0.18,26,Juv
TANK2.1,LTC1,L,5,0.174,25,Juv
TANK2.1,LTC1,L,5,0.089,20,Juv
TANK2.1,LTC1,L,5,0.103,21,Juv
TANK2.1,LTC1,L,5,0.121,24,Juv
TANK2.1,LTC1,L,5,0.141,23,Juv
TANK3.2,HTC5,H,5,0.409,35,Juv
TANK3.2,HTC5,H,5,0.26,29,Juv
TANK3.2,HTC5,H,5,0.444,34,Juv
TANK3.2,HTC5,H,5,0.663,36,Juv
TANK3.2,HTC5,H,5,0.317,31,Juv
TANK3.2,HTC5,H,5,0.216,28,Juv
TANK3.2,HTC5,H,5,0.919,38,Juv
TANK3.2,HTC5,H,5,0.258,28,Juv
TANK3.2,HTC5,H,5,0.416,33,Juv
TANK3.2,HTC5,H,5,0.321,31,Juv
TANK3.2,HTC5,H,5,0.417,32,Juv
